0.000000000000000000e+00,3.165958821773529053e-02,2.429017275571823120e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.981069445610046387e-01,3.190093040466308594e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.184502810239791870e-02,0.000000000000000000e+00,9.718465059995651245e-02,3.651198446750640869e-01,1.416905969381332397e-01,0.000000000000000000e+00,1.013857871294021606e-02,2.757620811462402344e-02,3.132684528827667236e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.553189039230346680e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.311511732637882233e-02,0.000000000000000000e+00,9.458491206169128418e-02,0.000000000000000000e+00,3.384546637535095215e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.410913944244384766e-01,9.432032704353332520e-02,3.458566665649414062e-01,0.000000000000000000e+00,5.159514397382736206e-02,6.104618310928344727e-03,0.000000000000000000e+00,2.786022424697875977e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.885940909385681152e-02,1.506797224283218384e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.062978923320770264e-01,0.000000000000000000e+00,6.318281590938568115e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.208792865276336670e-02,8.493252843618392944e-02,1.626208275556564331e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.619432985782623291e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.171849250793457031e-01,0.000000000000000000e+00,1.149154677987098694e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.169562488794326782e-01,0.000000000000000000e+00,4.504472017288208008e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.434746503829956055e-02,0.000000000000000000e+00,2.329705357551574707e-01,4.816921800374984741e-02,9.406726062297821045e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.356990590691566467e-02,1.980641037225723267e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.146772354841232300e-01,5.249891877174377441e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.614119112491607666e-02,0.000000000000000000e+00,1.580844372510910034e-01,1.147780288010835648e-02,1.844194233417510986e-01
1.856025159358978271e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.397952765226364136e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.140049576759338379e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.635612174868583679e-02,0.000000000000000000e+00,1.288991048932075500e-02,4.921205341815948486e-03,4.834707081317901611e-02,1.133127436041831970e-01,0.000000000000000000e+00,1.755387336015701294e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.156165152788162231e-02,4.097680374979972839e-02,0.000000000000000000e+00,1.943198293447494507e-01,1.914264410734176636e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.411599159240722656e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.408469617366790771e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.920042008161544800e-02,0.000000000000000000e+00
1.170713827013969421e-01,0.000000000000000000e+00,1.953075677156448364e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.291197538375854492e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.776890039443969727e-01,1.045638248324394226e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.354874014854431152e-01,1.021535843610763550e-01,4.966747760772705078e-01,0.000000000000000000e+00,3.077390231192111969e-02
7.071534544229507446e-02,0.000000000000000000e+00,2.123762369155883789e-01,8.816558867692947388e-02,0.000000000000000000e+00,8.998511731624603271e-02,0.000000000000000000e+00,1.295788735151290894e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.560734868049621582e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.021277308464050293e-01,1.328708380460739136e-01,0.000000000000000000e+00,2.210065275430679321e-01,0.000000000000000000e+00,4.491516947746276855e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.226668924093246460e-02,8.437327109277248383e-03,3.030048310756683350e-02,7.878555357456207275e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.954189389944076538e-02,8.814752101898193359e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.381097137928009033e-01,2.728797197341918945e-01,2.774202227592468262e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.337144851684570312e-03,0.000000000000000000e+00,3.987938165664672852e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.529544740915298462e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.020328193902969360e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.131114065647125244e-02,2.186086960136890411e-02,1.031184867024421692e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.049091160297393799e-02,0.000000000000000000e+00,2.955928444862365723e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.023429751396179199e-01,0.000000000000000000e+00,9.638499468564987183e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.203137785196304321e-01,0.000000000000000000e+00,2.829529643058776855e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.359661519527435303e-01,9.915104508399963379e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.903710007667541504e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.514700829982757568e-02,0.000000000000000000e+00,2.767026424407958984e-01,0.000000000000000000e+00,9.674822539091110229e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.551285713911056519e-02,7.361835241317749023e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.657172739505767822e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.904927194118499756e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.811415940523147583e-02,0.000000000000000000e+00,8.793139457702636719e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.715404093265533447e-01,0.000000000000000000e+00,8.904734253883361816e-02,2.688943967223167419e-02,0.000000000000000000e+00
8.149078488349914551e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.729915887117385864e-01,0.000000000000000000e+00,1.437140256166458130e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.557951450347900391e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.613499462604522705e-02,2.606330811977386475e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.629504099488258362e-02,0.000000000000000000e+00
7.958601415157318115e-02,0.000000000000000000e+00,1.538617610931396484e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.303418725728988647e-02,1.111545413732528687e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.390268087387084961e-01,1.372211873531341553e-01,3.502484411001205444e-02,0.000000000000000000e+00,1.134923100471496582e-01,1.974680125713348389e-01,0.000000000000000000e+00,5.592122673988342285e-01,0.000000000000000000e+00,1.098711490631103516e-01
0.000000000000000000e+00,4.499725997447967529e-02,3.065257966518402100e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.240148097276687622e-01,0.000000000000000000e+00,2.759664058685302734e-01,1.850276589393615723e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.383013397455215454e-02,0.000000000000000000e+00,6.157853454351425171e-02,5.594524741172790527e-02,1.366476267576217651e-01,0.000000000000000000e+00,7.171559333801269531e-02,0.000000000000000000e+00,3.374926000833511353e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.678331151604652405e-03,9.812310338020324707e-02,7.108023017644882202e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900583326816558838e-02,1.208874508738517761e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.413165718317031860e-01,1.519309282302856445e-01,3.058125972747802734e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.534387052059173584e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.116901963949203491e-02,1.039784327149391174e-01,0.000000000000000000e+00,6.532265245914459229e-02,0.000000000000000000e+00,5.748654901981353760e-02,4.059987366199493408e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.313541829586029053e-02,6.975820660591125488e-02,2.255089581012725830e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.576298594474792480e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.264587521553039551e-01,0.000000000000000000e+00,5.599930509924888611e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.993216529488563538e-02,0.000000000000000000e+00,3.946127295494079590e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.798364162445068359e-01,1.486236304044723511e-01,2.666054666042327881e-02,0.000000000000000000e+00,1.770512014627456665e-01,0.000000000000000000e+00,1.682153791189193726e-01,0.000000000000000000e+00,1.085972413420677185e-02
0.000000000000000000e+00,0.000000000000000000e+00,4.910272061824798584e-01,0.000000000000000000e+00,4.009110480546951294e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.137236624956130981e-02,0.000000000000000000e+00,1.283122003078460693e-01
2.676812186837196350e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.512533426284790039e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.634402096271514893e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.326112359762191772e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.803682655096054077e-02,1.682090461254119873e-01,0.000000000000000000e+00,7.523104548454284668e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.622753888368606567e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.897231340408325195e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.202741622924804688e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.290506243705749512e-03,0.000000000000000000e+00,3.072148561477661133e-02,4.586657583713531494e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.616604328155517578e-01,0.000000000000000000e+00
3.801234066486358643e-01,0.000000000000000000e+00,3.667159676551818848e-01,0.000000000000000000e+00,3.999609872698783875e-02,0.000000000000000000e+00,1.135091483592987061e-01,1.700847893953323364e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.772571146488189697e-01,6.840376555919647217e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.666129469871520996e-01,7.306351661682128906e-01,0.000000000000000000e+00,6.592106819152832031e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.256397485733032227e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.597470283508300781e-01,0.000000000000000000e+00,2.587317526340484619e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.310231328010559082e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.742247097194194794e-02,0.000000000000000000e+00,8.069297075271606445e-01,3.807907700538635254e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.941040277481079102e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.191565304994583130e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.041299700736999512e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.210911571979522705e-02,0.000000000000000000e+00,3.829920887947082520e-01,2.777108848094940186e-01,1.525087803602218628e-01,4.479964375495910645e-01,5.038535594940185547e-01,3.577552735805511475e-03,4.378547072410583496e-01,2.822875082492828369e-01
7.065948247909545898e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.964057520031929016e-02,4.076424837112426758e-01,8.434888720512390137e-02,2.884700894355773926e-03,7.762732505798339844e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.516525328159332275e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.298685938119888306e-02,7.094453573226928711e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.342344731092453003e-01,0.000000000000000000e+00,4.066092669963836670e-01,0.000000000000000000e+00
